ID,BIRTHDATE,FIRST,LAST,SSN,GENDER,ROLE,ORGANIZATION,SPECIALITY
cd3d5193-8f4b-3acb-89a4-c6b9d0ab3842,,Danial835,Ratke343,,M,DOCTOR,8a0182d6-a388-3295-ae0b-638e3cf01ad7,GENERAL PRACTICE
42b5b934-6a3f-37d6-96d1-51d890652cc5,,Ramiro608,Anderson154,,M,DOCTOR,8deb2aae-8fbe-3f41-bb25-aedbbd2bf5c8,GENERAL PRACTICE
1c44cbad-6808-3fc6-9e29-e07f58e01c58,,Noelle559,Padberg411,,F,DOCTOR,1e5ce432-fc9a-391b-973d-630a9bfdc2fd,GENERAL PRACTICE
aacf391b-0d12-36a4-864b-612ea69e18a2,,Jacques50,Quigley282,,M,DOCTOR,b8c3c063-3b58-3a14-a5a0-56ca8085fc37,GENERAL PRACTICE
d90f3383-c010-3d67-ab4e-506c6a6774b5,,Venice604,Rogahn59,,F,DOCTOR,4afb66b6-fa71-33e2-97f3-070bb8b954f2,GENERAL PRACTICE
705e138f-0465-301a-b957-f15b16d8ca92,,Marcy588,Hamill307,,F,DOCTOR,ac1d3379-6d48-3abd-891e-f91f38fd7dc7,GENERAL PRACTICE
10355811-eee1-316c-b289-bf492ddb0dc1,,Cristi782,Miller503,,F,DOCTOR,1735b976-c607-3313-8804-36e7b319d035,GENERAL PRACTICE
827fe32e-7739-38f1-ba50-f0a47533a5af,,Chance908,Aufderhar910,,M,DOCTOR,15c4848c-db35-3f7e-8516-ee13aa82dfd6,GENERAL PRACTICE
40d0a4cc-4db3-3e73-8016-04c0ed9fda05,,Antonette454,Tromp100,,F,DOCTOR,392e8f30-f38e-3706-b902-cd85c200b3d4,GENERAL PRACTICE
f225edca-e177-341a-9537-d9329d293061,,Chanell45,Robel940,,F,DOCTOR,3d326e61-1da6-347e-8181-7a197cb5b69d,GENERAL PRACTICE
a8de89fa-1999-3515-a0ad-d3b8f0d8fb0f,,Waldo53,Hintz995,,M,DOCTOR,704b327f-137f-3022-8be6-126cd6c7261d,GENERAL PRACTICE
6e103e3c-5b74-3d7a-ab89-f6feea2354fe,,Ariane992,Pagac496,,F,DOCTOR,83605b38-5b3c-3f84-bed1-349ad1347058,GENERAL PRACTICE
7ff1a47c-4e4c-3717-a487-1ae531f79a28,,Ollie731,Dooley940,,M,DOCTOR,4a99397a-8a02-325f-ae78-59d537c5bdd0,GENERAL PRACTICE
0ce70ef8-5fa4-3c9a-9464-08db71e80f33,,Azzie965,Feil794,,F,DOCTOR,8bcee04c-79e7-3d2f-8ce1-5ff58a596175,GENERAL PRACTICE
878422bb-6f09-3fe5-9f76-deb9b629eed6,,Rueben647,Friesen796,,M,DOCTOR,a6fe61a3-3ac8-333f-afa8-5f6a27a3c1f2,GENERAL PRACTICE
99b84175-b209-3058-a778-54b20d240434,,Dewayne363,Lemke654,,M,DOCTOR,6092d0e3-77c8-3e19-bbbd-70951643d6b4,GENERAL PRACTICE
99bdc0ff-30c8-3aea-9fa7-7106aba71d17,,Kai187,Mann644,,F,DOCTOR,bdb30c53-125e-33fd-9f80-8e5ea7651696,GENERAL PRACTICE
dea4945e-6a30-36dc-b044-c569e66bb387,,Vicente970,Armstrong51,,M,DOCTOR,355d5ffe-c5af-3632-92b5-003cbe81d8d0,GENERAL PRACTICE
3cc577de-7031-3dfd-9d9b-214cd5ad9278,,Kayla528,Klein929,,F,DOCTOR,196846e1-f814-382d-8225-e57382e7c475,GENERAL PRACTICE
a6e7fc75-0033-3dab-97e6-25d3c784749e,,Annita733,Frami345,,F,DOCTOR,10db4ea8-d7a3-31cb-801f-a4e2505655ad,GENERAL PRACTICE
b3c6e065-544f-3d35-815c-75af24fc1254,,Antwan357,Lindgren255,,M,DOCTOR,5832ddaa-6322-3568-beb7-b7b08dac84e3,GENERAL PRACTICE
7b7fef7c-87a0-3824-a7f0-222ca434a7c4,,Sasha806,D'Amore443,,F,DOCTOR,f587e8a5-4bad-30ac-af77-4747ea9d0efd,GENERAL PRACTICE
ace91246-3707-329a-aa60-98acc4d10445,,Paris331,Ruecker817,,M,DOCTOR,caefd15c-e4e0-3a5e-b486-a2a5bc659955,GENERAL PRACTICE
85a5a594-8a62-39aa-9227-f6cb0a5af2a0,,Sulema841,Ryan260,,F,DOCTOR,1adc8aef-98ad-3d82-ad4a-1b39a8a903e0,GENERAL PRACTICE
88dd15a1-7ae9-3ec8-a3c4-bcd3561550ef,,Kala987,Wolf938,,F,DOCTOR,befc346d-f6c0-379a-8300-75d6b8f56121,GENERAL PRACTICE
0e482feb-da44-319b-981e-0320d79effb3,,Latasha666,Fay398,,F,DOCTOR,66ab1dcc-3e5f-3309-8745-6a02dbeee395,GENERAL PRACTICE
bf752654-2ee8-3684-9e8a-ddf90fdd277a,,Alejandro916,Larson43,,M,DOCTOR,21edcb73-8a26-3842-a32b-3da8743b173b,GENERAL PRACTICE
35e919e0-82ff-380c-95a9-9baf8201881d,,Luther918,Jakubowski832,,M,DOCTOR,f46eac04-ccd3-3d4b-8f85-9c2fa32e5a8b,GENERAL PRACTICE
c21ff2c3-b4f9-341d-b62f-be171ab8b2a3,,Hermelinda327,Hyatt152,,F,DOCTOR,304e8ef1-22ce-3f38-99f0-bd9514a38f21,GENERAL PRACTICE
e00744a5-b8c6-35c7-8520-73811c782576,,Kylee806,Romaguera67,,F,DOCTOR,9660e449-8584-375a-9eca-31a13989928e,GENERAL PRACTICE
9a15d12c-af47-394b-b756-c09c8172d7e6,,Santo387,Schuppe920,,M,DOCTOR,07192ffb-b05d-3cf1-a14b-201f427c1ea7,GENERAL PRACTICE
3780c309-c40d-3a90-bc6d-1670d2df3c24,,Iva908,O'Keefe54,,F,DOCTOR,b6ea1d1f-b87f-37e6-9f21-608581a306b4,GENERAL PRACTICE
63ef9922-2f7a-34a7-ad33-78e4ba709581,,Damien170,Williamson769,,M,DOCTOR,9e02d1c5-abe2-35ca-a553-e402e14106c9,GENERAL PRACTICE
62a86129-2612-3327-9e70-062514454b83,,Bobbye345,Wuckert783,,F,DOCTOR,244c0688-1d07-3fe1-92b0-6061f9bbfbc9,GENERAL PRACTICE
e9b1842b-40df-3e46-b58f-08c10fb61f85,,Eleni953,Franecki195,,F,DOCTOR,b258dfdf-81d7-3141-915e-08b78ed6d1a5,GENERAL PRACTICE
34d76150-5183-3b56-a185-9deaa89dca98,,Quinton758,Jaskolski867,,M,DOCTOR,97b5da57-218a-3c50-b332-014964157007,GENERAL PRACTICE
6007f8f7-09c4-35e1-9bc3-b66512273c48,,Riley817,Prohaska837,,M,DOCTOR,90b1a4e8-800e-3d21-b0e5-395658bbc8e0,GENERAL PRACTICE
819e7a8c-7992-3db5-a4fa-5a787338cb8c,,Margarite168,Koepp521,,F,DOCTOR,ac95ad93-46ac-3af0-a989-ed2a255bdab5,GENERAL PRACTICE
4ccde0e3-3ad4-349d-becc-1a28b5bf4481,,Randa356,Ritchie586,,F,DOCTOR,6f0d3c41-4a11-3b54-b1be-8a6e425ef3d0,GENERAL PRACTICE
5924d387-7c49-3efc-a547-58f81619fd69,,Erick204,Mayer370,,M,DOCTOR,87917049-8965-3cde-9756-44c84be9203c,GENERAL PRACTICE
b04f8238-362c-3dfb-9cc2-cc087a167df8,,Cletus494,Paucek755,,M,DOCTOR,1cdc8e52-49ed-3071-87ff-2ef20e5208e6,GENERAL PRACTICE
130d8d53-6994-3418-a106-7809b94e6f83,,Chantell995,Krajcik437,,F,DOCTOR,ef869462-6de2-3169-bbba-641c5ad14f76,GENERAL PRACTICE
8e5b97ee-1e6b-3764-b598-848c4161a5a8,,Estell607,Barton704,,F,DOCTOR,7a4616c0-f13d-36ab-8b6a-3f2ab1e27936,GENERAL PRACTICE
96cfd573-8dfd-3c9a-85d8-14da35ea1896,,Michel472,Zulauf375,,M,DOCTOR,f78463c6-43c5-3e27-97c5-db2eb0556281,GENERAL PRACTICE
22463769-d363-37bb-b17e-f14d9ab159f7,,Araceli695,Willms744,,F,DOCTOR,e3adfae1-a2a5-3cb7-be9c-43595c1e1c74,GENERAL PRACTICE
fed53b25-29bd-3434-8ade-f506f4c24632,,Florine959,Windler79,,F,DOCTOR,398a39e9-1ad1-3f4f-92c1-8ae1cebc88a0,GENERAL PRACTICE
4e10d815-7dcc-3a51-9c7d-ae2b186d4244,,Shirly501,Kuphal363,,F,DOCTOR,2f2306df-8e6e-3502-b6e1-39f6e06f7f92,GENERAL PRACTICE
955e7443-af2c-3b0b-b2c8-3ca640279192,,Cristi782,Leannon79,,F,DOCTOR,2624b6b8-77d8-3725-afc3-ce36b5577fe9,GENERAL PRACTICE
a7ce748b-be0d-38ab-bccf-b2a1672c92c1,,Hunter736,Lesch175,,M,DOCTOR,758461fe-36f2-3373-8998-8ce3fcaedd01,GENERAL PRACTICE
b51a21e4-d1e8-3e24-a5e5-ec17300af33f,,Carisa395,Kutch271,,F,DOCTOR,8845f6a3-af02-32bd-b9b1-b5229d68c8c3,GENERAL PRACTICE
e9c4c187-933d-333f-ba1e-33cd1f5eac6b,,Chanelle850,Schuster709,,F,DOCTOR,562d487e-3f4e-37f4-b406-71396bd2e2b3,GENERAL PRACTICE
21897d50-d1de-30ff-9b2c-39642c618339,,Bennie663,Abbott774,,M,DOCTOR,3043835a-0e05-30a9-9f97-3a62781336f3,GENERAL PRACTICE
2c01beca-bb55-3647-a5c2-a06e8059dc44,,Alvin56,Crona259,,M,DOCTOR,92d0623c-4625-3361-baf8-8537c9c5fb37,GENERAL PRACTICE
18121374-f5aa-3681-bd19-55cc719fe005,,Kristin64,Will178,,F,DOCTOR,adba81ce-02ac-3f6d-9896-ce5c715258bd,GENERAL PRACTICE
fcb4b36c-c3f2-39f7-9bd7-790fed725180,,Nicholle822,Fisher429,,F,DOCTOR,36f30606-c74f-3344-a1f4-c96fba869d36,GENERAL PRACTICE
e31ed3ba-990e-3925-a3bf-14b42e3505c1,,Rolande819,Gerlach374,,F,DOCTOR,b48605ef-c08a-3ee7-a751-a0fb93817309,GENERAL PRACTICE
1baac10d-a04c-3efa-b007-9ce02b29e7fe,,Clayton230,Jast432,,M,DOCTOR,5e2e09f1-001e-3862-8c02-d607e414362a,GENERAL PRACTICE
5f57fca4-874a-3b7c-b842-1fa61684e435,,Rudolf736,Vandervort697,,M,DOCTOR,ac20811b-86bd-34cd-ba15-b370efb2cfd0,GENERAL PRACTICE
1b3b430c-f8fc-39cb-ba81-f33cc15b62ab,,Mercy752,Kuhlman484,,F,DOCTOR,0bcf7f7b-8837-337d-ab3a-3b1571e3c349,GENERAL PRACTICE
eadafa39-6307-3cd4-8ec0-370cfce92154,,Sharilyn202,Wolff180,,F,DOCTOR,b556ca4c-e34c-31a4-afc4-3b928b528105,GENERAL PRACTICE
cdfe9b65-5371-35e0-ad70-6d014b9eab9d,,Jeromy156,Okuneva707,,M,DOCTOR,238dbbbe-2c4e-3faa-baba-22c994ac086d,GENERAL PRACTICE
d433f621-a0e0-3aa3-90a9-b20f6e6f747f,,Ronald408,Emard19,,F,DOCTOR,6b5eb483-db18-31bf-a38c-2013c7cb65ee,GENERAL PRACTICE
f72dd04e-0a85-3f22-be71-50f02413784b,,Hank686,Yost751,,M,DOCTOR,cc70b567-2677-3cc3-a665-4a3fa6766a8e,GENERAL PRACTICE
a70f0e79-16df-308c-8011-226288ef9c86,,Federico589,Kuhic920,,M,DOCTOR,c4d1246d-092f-3c18-b09c-436e57e45124,GENERAL PRACTICE
83eea5fd-7914-34a4-82ee-98550bdf18ca,,Kristina583,Bashirian201,,F,DOCTOR,94340bf9-50bb-31e1-90b5-b6186ecb1870,GENERAL PRACTICE
d74f8a06-4f56-345b-8b3c-02740c088b69,,Eldon28,Cassin499,,M,DOCTOR,7db899ef-242d-33c7-a63f-9190e56611ca,GENERAL PRACTICE
af92abbf-74cf-328e-a3f6-883a3aefe674,,Sang383,Blanda868,,M,DOCTOR,b2014dc8-4705-36fa-a7ff-4d06381ff033,GENERAL PRACTICE
99fbfba5-623b-3cee-9703-93f27a9ecc1c,,Jaquelyn689,Bernier607,,F,DOCTOR,bfabb79b-c01a-3199-9457-b3ee810dd867,GENERAL PRACTICE
d203c26f-e710-3c13-af4c-187e98e86bc6,,Sharron285,Batz141,,F,DOCTOR,3ecab224-5c7b-3e8f-b5c8-f3a5aa5518ad,GENERAL PRACTICE
e6a9cd05-04b5-3435-8a1c-d57771480175,,Tereasa291,Mueller846,,F,DOCTOR,93158e9b-0968-33dd-a6b3-adf0207cf185,GENERAL PRACTICE
23cff18a-4f72-36da-8c04-0f0d47ebc30c,,Crystle668,McCullough561,,F,DOCTOR,2c70fd2c-f251-366e-bd77-fef9ef84bfb5,GENERAL PRACTICE
effbb2c0-c1d1-3cd9-af93-6c54fc8f7595,,Leonarda398,Schumm995,,F,DOCTOR,b013d8fa-7a36-355c-88fe-dbb997601f16,GENERAL PRACTICE
5622ef82-e7f5-3231-8b02-4bde065715f0,,Elayne206,Denesik803,,F,DOCTOR,3b2f3ff9-5095-3eb1-bb8d-64c494363641,GENERAL PRACTICE
3e92cd49-d2bf-3bec-abbc-491c17abf8bd,,Harlan808,Langosh790,,M,DOCTOR,1072b709-cdb2-34c5-9ba2-198b20075811,GENERAL PRACTICE
82432f8e-f4d9-309f-92f9-943a41155643,,Bernie827,Borer986,,M,DOCTOR,4d8cbf09-e654-3446-aee7-51de8a9e2282,GENERAL PRACTICE
4a600385-6b24-325c-8244-9540a43fee8c,,Otha286,Roberts511,,M,DOCTOR,b5eb4e71-83d2-3406-9cff-97a783304ff5,GENERAL PRACTICE
7422934c-de05-376d-8693-86a986943e58,,Celine582,Pagac496,,F,DOCTOR,4aa6df98-e18f-3c6c-942c-2bd9777c1955,GENERAL PRACTICE
175e0095-e991-30df-a5f7-c54d21c9af0d,,Xochitl483,Haley279,,F,DOCTOR,c6a36579-2151-3f62-bbfc-f013a4c3c9b5,GENERAL PRACTICE
492b7dcf-c076-3603-aa1f-b227c3dcab51,,Delcie812,Casper496,,F,DOCTOR,fec760fc-ef31-3eec-a7a1-6e2264267961,GENERAL PRACTICE
c57177c0-4ef8-38f5-8a28-5965c0cbdc18,,Terrence276,Kiehn525,,M,DOCTOR,1183d962-2a6e-33b9-b5d8-0ce5f5258dfe,GENERAL PRACTICE
cca9c78c-8351-39b8-94a4-d367722ed1a7,,Nicholas495,Greenfelder433,,M,DOCTOR,77614ea5-96d6-3c35-b54e-d3041cda8450,GENERAL PRACTICE
a30b1bd2-d814-3bf3-9121-c5cea1b161a3,,Miguel815,Roberts511,,M,DOCTOR,a3af3f26-2ac2-378e-bfa9-1fe7847d4d39,GENERAL PRACTICE
6c2e0b62-f7dd-3feb-b70a-12c2214bc1c3,,Latoria810,Eichmann909,,F,DOCTOR,0f4c2bcc-fe6f-35b3-b244-0bdae37cf7a5,GENERAL PRACTICE
6101373f-0346-3d9a-892b-3f217d6b8d03,,Nicholle822,Crooks415,,F,DOCTOR,13f136ae-b136-3c7c-b3ba-b9336c24a91a,GENERAL PRACTICE
b741983b-3a55-329c-8952-e44fbbd5cfb0,,Natisha940,Bradtke547,,F,DOCTOR,4911213c-80ec-3ac1-a895-0b998bb9531d,GENERAL PRACTICE
057fe93c-a204-3b18-ab17-8e19959914e2,,Dane516,Boehm581,,M,DOCTOR,458e8143-ae5b-32ad-9a9e-632349e9fd34,GENERAL PRACTICE
b94bc1cc-8935-3fc7-87eb-64c866fd22a8,,Erica194,Kiehn525,,F,DOCTOR,c5b0e50c-7a12-3da2-8c92-d9fe9dbc0a53,GENERAL PRACTICE
7bf14cab-3597-3a0e-9355-4950c8bb0937,,Britt177,O'Keefe54,,M,DOCTOR,02e3bd31-2473-37de-a7d4-d9eb72d4cdc5,GENERAL PRACTICE
7faf7293-c753-3f60-9100-db65b8c70744,,Ted955,Reilly981,,M,DOCTOR,63999baf-da6b-3a16-b3cf-bac5a2ca4b2d,GENERAL PRACTICE
e9c69d3f-d8a7-38db-b50b-1f9391c22591,,Mathew182,Auer97,,M,DOCTOR,31d4c0b2-daf5-33ab-bcca-8972476c93b4,GENERAL PRACTICE
572e4194-e7d3-3fae-8a65-d521c8136513,,Olin642,Padberg411,,M,DOCTOR,1ec72224-6a33-35d4-98d2-ec93982bbd55,GENERAL PRACTICE
db668bc1-dc48-3bab-8f5c-b286f83c4754,,Emory494,Nicolas769,,M,DOCTOR,e0271911-12f5-34da-847f-d4ebcaffa4e6,GENERAL PRACTICE
0b2241e2-507c-396a-87b9-23f2cea98fa9,,Vella930,Ankunding277,,F,DOCTOR,d17b4772-de97-35f2-827c-72314b85e17d,GENERAL PRACTICE
2be6cc94-0b6f-37b0-bbd2-6f674015fd05,,Tonya123,Schuppe920,,F,DOCTOR,8b29f8e0-925e-3028-9f31-b23ede5beac5,GENERAL PRACTICE
d04463cb-930d-3f39-a41c-a90b357231f4,,Numbers230,Stehr398,,M,DOCTOR,0f262f93-924b-3139-bee8-1e0e8860b83c,GENERAL PRACTICE
536c5c6d-76aa-3b8d-b549-e89a17906b73,,Aleen595,Lueilwitz711,,F,DOCTOR,72153992-093e-3195-be1b-49f3a43f5c1a,GENERAL PRACTICE
3a842353-ef30-34b3-aa7d-1c3538250f4e,,Laurena366,Anderson154,,F,DOCTOR,b2b58495-9b3e-38bf-80c2-2861bbda1c65,GENERAL PRACTICE
dc161334-e649-3453-91dd-67c593d73394,,Lady554,Kovacek682,,F,DOCTOR,0f9eda1b-6376-3702-8912-8a9bd8a8f540,GENERAL PRACTICE
c32f8504-94f6-38b5-8b23-6655b399b02a,,Rudolf736,Hermiston71,,M,DOCTOR,2270c91b-0ac2-335e-8b40-2f7932097dbe,GENERAL PRACTICE
82922b9d-76a8-35ec-9d1d-0c95fa01c8bb,,Hong136,Schneider199,,F,DOCTOR,c1dfa8a0-70d7-360f-b9d9-cca1d11d4b6d,GENERAL PRACTICE
9340636a-b64b-30c4-a901-81a75bb4de29,,Eldora89,Langosh790,,F,DOCTOR,679b3c8e-29e5-3ea5-a579-f7781320b9e9,GENERAL PRACTICE
71ddb707-ec45-373c-8db5-cf1edc1a6a38,,Jerrod232,Denesik803,,M,DOCTOR,a23bff0b-1325-33dc-81a6-4703b5021261,GENERAL PRACTICE
b6a1e395-cbd6-3029-9472-c642ebc03937,,James276,Schmitt836,,M,DOCTOR,398e07f2-a5a3-36d1-83e2-9926f21507df,GENERAL PRACTICE
0f4ae394-9f2c-3630-96ca-4a992d9dc183,,Bernardo699,Pagac496,,M,DOCTOR,3d133cbb-06f8-3650-af72-afef9478cca2,GENERAL PRACTICE
a767db3a-f017-3eb2-a7e7-c4a6000c6854,,Saundra460,Kuphal363,,F,DOCTOR,4412feca-05ae-393a-9837-a496928936d2,GENERAL PRACTICE
89bab493-d0cd-3fc3-af93-1b4e7606bb75,,Maynard46,Ward668,,M,DOCTOR,bac54efa-766f-337c-bce5-1926566af985,GENERAL PRACTICE
29dd23a6-4774-35e0-86cd-d526a036a6a7,,Deandre599,Windler79,,M,DOCTOR,5326a526-b6e3-3d76-9014-3af479196595,GENERAL PRACTICE
6d9ba3dc-b72b-3d33-9057-2ab7d0ed99f2,,Jessie665,Pagac496,,M,DOCTOR,7c8640b8-3bba-3cf9-bf24-e38654d57a2e,GENERAL PRACTICE
d3e36192-f664-3479-b360-a0c573ad27a3,,Hung902,Ullrich385,,M,DOCTOR,3d94e845-0073-30bd-a09c-6a7b2535555b,GENERAL PRACTICE
97205c44-83c4-3348-90ea-5f660fab1146,,Kayla528,Klein929,,F,DOCTOR,683688b2-ac59-3455-a8fb-9e606bab3e6e,GENERAL PRACTICE
6aaf1684-5cc4-35fa-af5e-b99f39878c64,,Elin732,Denesik803,,F,DOCTOR,d84dd5e0-4cb9-38f9-8964-c8f7190bce84,GENERAL PRACTICE
db464408-11d7-383c-a2bc-0dd98a29a694,,Minh326,Smitham825,,M,DOCTOR,1f18a071-e190-3ec8-9ad4-e83a54b684b1,GENERAL PRACTICE
821a9759-bb59-374c-a396-c572a2f93f31,,Jolyn4,Borer986,,F,DOCTOR,3e60465b-2c08-3404-9fea-cc828403c90c,GENERAL PRACTICE
ee74d236-a043-384c-9e04-92796cd623a6,,Dewayne363,Lemke654,,M,DOCTOR,05819b5b-fca6-36fb-936b-421110919eb6,GENERAL PRACTICE
8379c2a5-eeb8-3fa7-b68e-92396ddd08c3,,Louis204,Hauck852,,M,DOCTOR,3dc5b902-ecd2-3bf6-a705-63ee3382d5a4,GENERAL PRACTICE
02a0d8bd-c599-3429-a9d3-7c58dbb3bc01,,Thomasena108,Hoppe518,,F,DOCTOR,0fe1656d-a0f5-3c44-a7e4-94f9c91a68af,GENERAL PRACTICE
7f4b489c-32ee-35f0-8ed1-7780cc76bbad,,Pearlene638,Towne435,,F,DOCTOR,4371e97a-bd29-341b-8248-b4d23ea16259,GENERAL PRACTICE
4a3d0d80-ab40-3776-8b80-bbaecf8d6f38,,Jae222,Windler79,,F,DOCTOR,7c3d135b-5ac6-35a6-869a-502ccd574ce7,GENERAL PRACTICE
f93315ac-393c-3cd2-9a1a-fc1c25636e74,,Cira533,Hane680,,F,DOCTOR,715ed011-5513-33dd-9d93-ba271e05239a,GENERAL PRACTICE
e1cee1a6-9623-3375-ac2a-cd864d2e91be,,Ping698,Weissnat378,,F,DOCTOR,7e90aa5d-b052-323d-a723-698e09ac2132,GENERAL PRACTICE
b2c54ad5-fa8e-32f2-a690-5e17d74c7c7b,,Jolyn4,Dach178,,F,DOCTOR,6f70f732-eb94-3e01-81ca-0aa5b572a00a,GENERAL PRACTICE
a12ebfc4-a4ca-3c56-9c7b-acaa017fc377,,Anthony633,Toy286,,M,DOCTOR,232e7a63-da7f-3247-803c-49728bcabfde,GENERAL PRACTICE
3524e590-d64a-3327-8f9d-6b7612fee230,,Trinity427,Hartmann983,,F,DOCTOR,e865dbbb-83a8-3110-9248-7764fceae883,GENERAL PRACTICE
3882bbee-3bd6-3375-beba-a105bc2d833d,,Lavon272,Erdman779,,F,DOCTOR,eb19f5a6-8664-3a06-be06-4bc0cfdad1a1,GENERAL PRACTICE
1f656f9d-d691-307d-ac12-4c75af6c12a9,,Simonne139,Wilderman619,,F,DOCTOR,3234cc19-337c-37d2-9972-e1e737a11fb3,GENERAL PRACTICE
f009016f-0331-31a4-9657-936fad5c31f8,,Codi873,Bogisich202,,F,DOCTOR,26591344-c71e-3076-be8d-685bf38de4ee,GENERAL PRACTICE
87132678-f84a-3da8-87f0-796edddcf138,,Alden634,Dare640,,M,DOCTOR,fcb24483-139c-3048-8d31-dc793867e6ec,GENERAL PRACTICE
3b9efd5f-77bd-3fdf-b286-b0622df43269,,Chanelle850,Schuster709,,F,DOCTOR,a6549dc6-65f0-397e-8f94-8e7131d52f3d,GENERAL PRACTICE
a5f2abb0-0d2a-3130-b8eb-527d1641d6ab,,Xochitl483,Haley279,,F,DOCTOR,43ddcff2-c675-37b9-97bd-1bbc03987890,GENERAL PRACTICE
71a0617b-8b5f-379b-a966-a69d1010bce3,,Somer38,Wisozk929,,F,DOCTOR,bdbe7421-24fa-3727-b354-8a101ca3382d,GENERAL PRACTICE
29816ed5-9ede-3519-944e-76f307e8ce4d,,Maggie320,Eichmann909,,F,DOCTOR,4acacb0a-2282-3216-81e7-c290641d6dba,GENERAL PRACTICE
c28fbd80-2d55-3397-852c-fc3befc74e3c,,Jerrell6,Breitenberg711,,M,DOCTOR,68013caa-08ac-3c82-8396-bcf392ad2f6f,GENERAL PRACTICE
8228443b-ae5b-356e-b5e2-96dde49ac856,,Kari181,Trantow673,,F,DOCTOR,b6ecafa3-c698-38bb-bd3c-7b71c9613165,GENERAL PRACTICE
4fd68ee0-81d7-3244-bd06-3039328b988f,,David908,Mueller846,,M,DOCTOR,8d9310dd-0a16-35ee-b324-f4910bf1f4a2,GENERAL PRACTICE
2a9972c4-6a0c-3ddf-b958-e855ffec7c89,,Sherman440,Wunsch504,,M,DOCTOR,a0fd521e-2af7-328d-88d1-4ab64788d62d,GENERAL PRACTICE
e9eb4834-a371-35bd-b5f4-5267139166c0,,Darnell564,Leannon79,,M,DOCTOR,ae6ca4a7-d828-3b56-a0d4-f222aff9fac9,GENERAL PRACTICE
5bfccebe-4ffe-3c02-81f1-f5d3e8f7eaa5,,Preston275,Konopelski743,,M,DOCTOR,1d425f16-e59c-3fec-a115-292e00379d36,GENERAL PRACTICE
ad75b482-6139-37c7-9080-715c89244812,,Hue920,Block661,,F,DOCTOR,6adc5967-8c21-3bfa-bef4-3d057306ffe3,GENERAL PRACTICE
8728b053-9e80-3248-aca8-a0dcd7e0a9e6,,Kendra609,Schneider199,,F,DOCTOR,d0b415d1-e256-3441-b730-12884feefd71,GENERAL PRACTICE
9757f3d3-ad79-316c-9636-2d925ddd6919,,Adrienne302,Schiller186,,F,DOCTOR,318a319c-3ed5-3705-89b6-120476856384,GENERAL PRACTICE
a507bd49-23ee-3c49-a0e5-23fb355ce8f9,,Miguel815,Roberts511,,M,DOCTOR,a3a2d0b0-34c1-3524-929d-163895d8a78c,GENERAL PRACTICE
b086c8c9-7ee6-3063-b3bd-94ef21a9bfb9,,Jeannette562,Dare640,,F,DOCTOR,9f548ec6-9532-366c-9922-19f5b6b89e74,GENERAL PRACTICE
7bd9b35b-6dd6-3263-8189-cbc5f05eaf4d,,Kati243,Ruecker817,,F,DOCTOR,338f192c-aeaa-3d5c-9513-ee4fe44319e8,GENERAL PRACTICE
a2b0520f-8cdd-3d8a-92e9-face3d6dd13c,,Rosaria177,Volkman526,,F,DOCTOR,2dd4102d-5703-3fd6-b64d-9c46d8025969,GENERAL PRACTICE
a0dbc10e-8ea7-36ff-acbe-441d7fbb4822,,Thomasena108,Gutmann970,,F,DOCTOR,d11c9986-5219-3ed7-b62b-3d4dad28eb64,GENERAL PRACTICE
2b1e5934-0548-3c94-a53e-b1658ce349c3,,Kori635,Aufderhar910,,F,DOCTOR,354e253d-29a8-3d2d-8c48-722ce9a3a1af,GENERAL PRACTICE
254db0a7-013e-3e2b-9ea9-daff39d7d72b,,Kurtis994,Strosin214,,M,DOCTOR,ef2c861d-57dd-3264-9f43-68c5c955fd4d,GENERAL PRACTICE
8f8e5448-ab24-3600-b4dd-51e53f63aa4a,,Kristopher775,Roob72,,M,DOCTOR,50219537-d4bc-35ba-878a-b2a5f20bd68d,GENERAL PRACTICE
6fdf05e1-e590-397e-aa32-0e171a864c97,,Earlene410,Baumbach677,,F,DOCTOR,c7f6e3f5-69ec-3b89-9d86-31cb374a05d5,GENERAL PRACTICE
5bc3255a-8846-375b-8c0e-bffe1ee8cbec,,Chun678,Armstrong51,,F,DOCTOR,1da698d1-f955-36c0-a06e-e9796713c444,GENERAL PRACTICE
00407d5d-b28a-3863-b786-c427fb091cb8,,Leo278,Pacocha935,,M,DOCTOR,c56fc2ba-d66b-363c-b55e-0fdbc8bf4736,GENERAL PRACTICE
8f961eff-233e-3a43-ae3a-36c298cb4e75,,Evangeline16,Howe413,,F,DOCTOR,963938d3-c3cd-346a-b598-cd7e324b9da8,GENERAL PRACTICE
cda179b4-c398-3ed4-968f-ce89389d6dd0,,Vernita491,Cartwright189,,F,DOCTOR,9b240bdb-d7b7-30d6-ac83-bc424006a3ca,GENERAL PRACTICE
2543c202-e3d7-3cf6-b09e-2d3ea138acb2,,Jamison785,Davis923,,M,DOCTOR,f27e6ebf-9454-32d5-9815-b19d3ff84913,GENERAL PRACTICE
42e125d3-8304-3662-8a7d-779cc97dfe18,,Ollie731,Dooley940,,M,DOCTOR,74fbe624-5832-31ab-99c9-a488c6c2d24d,GENERAL PRACTICE
f657aca6-a2a6-3835-a5f5-50560544c35a,,Carrol931,Wilderman619,,F,DOCTOR,e7616a82-bddf-3e88-9e2b-fe762fc41148,GENERAL PRACTICE
